Abnormality_ID,MaintenanceProblemCode,Problem Description,Employee_Name,SafetyIssue,MachineDownNew,Date_Created,DateClosed,Action Owner,MachineHoursLost,TotalHoursToClose,Maint Tech Notes/Abnormality Action Item Notes
108483,Door Issue,Door was not close need to repair,2a6b55b2d9,No,Yes,2024-11-20 05:15:15,2024-11-20 10:02:18,a0c4f3f697,2.5,4.8,"Date:  2024/11/20 5:15
Problem:Door was not close need to repair
Cause: 
Corrective Action: changed new switch machine h/o
Spare Parts Replaced:
Done By: wang/aibin"
108577,Machine leaks,HYDRAULIC UNIT OIL LEAKING,4b2fa0a0fd,No,No,2024-11-26 18:31:27,2024-11-27 07:55:43,a368db371f,0,13.4,"Date:  26/11/2024
Problem:HYDRAULIC UNIT OIL LEAKING 
Cause: suction filter punture
Corrective Action: waiting for part
Spare Parts Replaced: 
Done By: Jaya/Karthik
"
109052,Chiller Unit Malfunction,301 chiller unit alarm,75866ab32c,No,Yes,2024-12-28 03:09:47,2024-12-28 03:45:26,02c8833e6d,0,0.6,"Date : 28/12/2024 3:09 am
Problem:301 chiller unit alarm
Cause : 
Corrective Action : Reset and clear the alarm /Tested
Spare Parts Replaced :No
Done By :Kumar/Liang
"
109333,Problem Not Listed,Tool SHIFTER & CARRIER POSI. ERROR,08a3a1cd96,Yes,Yes,2025-01-17 08:06:35,2025-01-17 08:21:06,49b43321e6,0.3,0.3,"Date: 17/1/2025
Problem: Tool SHIFTER & CARRIER POSI. ERROR
Cause: ATC intruppted
Corrective Action: manually recover the ATC test h/o
Spare Parts Replaced:
Done By: Jaya
"
109435,Alarm Machine Down,2 emergency stop,75866ab32c,No,Yes,2025-01-24 10:32:26,2025-01-24 13:21:45,1c8e2c2ba9,2.8,2.8,"Date: 24/1/2025 	
Problem:	2 emergency stop
Cause: 	301: CHILLER UNIT 
MALFUNCTION
Corrective Action: 	off the machine power   reset ok 
Spare Parts Replaced:	
Done By:	wang/jaya
Supporting:	
	
"
109547,Chiller Unit Malfunction,CHILLER UNIT MALFUNCTION ALARM CAME. MACHINE STOP WHILE RUNNING HALFWAY,4b2fa0a0fd,No,Yes,2025-02-05 10:40:57,2025-02-05 14:14:01,3de2e22f41,3.6,3.6,"Date : 5/2/2025 10:40 am
Problem: 301 chiller unit malfunction machine stop half way while running
Cause : under monitoring 
Corrective Action : chiller unit working normal, alarm reset and handed over to production alarm repeted again need to replace chiller unit
Spare Parts Replaced :
Done By : sampath
Supporting:"
109565,Chiller Unit Malfunction,chiller unit malfunction alarm came( while do OD finishing 63finish),4b2fa0a0fd,No,Yes,2025-02-06 18:50:02,2025-02-07 03:04:50,a0c4f3f697,8.2,8.2,"Date : 6/2/2025
Problem:chiller unit malfunction alarm came( while do OD finishing 63finish)
Cause : 
Corrective Action : no any alarm in chiller unit, reset and Rakesh dry run 5 cycles no alarm. 
Day shift 07/02/2025 : replaced serviced chiller unit tested H/o.
Sampath/Wang/kotian
Spare Parts Replaced :
Done By : Jaya/Ai Bin
Supporting:


Night no running the machine."
109790,Alarm Machine Down,209 SLIDEWAY OIL MALFUNCTION,605c75f5b6,No,Yes,2025-02-24 08:31:42,2025-02-24 11:18:46,fdfecab027,2.8,2.8,"Date: 24/2/2025 8:31 am
Problem: 209 SLIDEWAY OIL MALFUNCTION
Cause: Air lock
Corrective Action: release air and tested okey. h/o to production
Spare Parts Replaced:
Done By: david
Support By:"
109794,Tool changer issues,Machine can not change Tools,605c75f5b6,No,Yes,2025-02-24 13:25:06,2025-02-24 14:00:52,02c8833e6d,0.6,0.6,"Date:  24/2/2025 1:25 pm
Problem:Machine can not change Tools
Cause: Tool sequence wrong
Corrective Action: Corrected squence and tested
Spare Parts Replaced:No
Done By:Kumar/Parthiban"
109929,Alarms Machine not Down,LINE FILTER MALFUNCTION,08a3a1cd96,No,Yes,2025-03-06 12:36:42,2025-03-06 14:16:48,eb22595030,1.7,1.7,"Date: 06/03/2025
Problem: LINE FILTER MALFUNCTION
Cause: -
Corrective Action: Removed and cleaned done.
Spare Parts Replaced:-
Done By: Parthiban 
Support By:"
109942,Problem Not Listed,SLIDEWAY OIL MALFUNCTION,08a3a1cd96,Yes,Yes,2025-03-07 07:56:03,2025-03-07 09:08:39,1c8e2c2ba9,1.2,1.2,"Date: 2025/3/7 7:56
Problem:SLIDEWAY OIL MALFUNCTION
Cause: 
Corrective Action: 	repair ready
Spare Parts Replaced:	
Done By:	sampath/wang
Supporting:	
"
